week_number,work_location,shift_time,department_group,actual_attendance,greykite_forecast,greykite_forecast_lower_95,greykite_forecast_upper_95,four_week_rolling_avg,six_week_rolling_avg,exponential_smoothing_alpha_2,exponential_smoothing_alpha_4,exponential_smoothing_alpha_6,exponential_smoothing_alpha_8,exponential_smoothing_alpha_1
2025-W33,NJ Swedesboro Commerce Blvd,AM,Quality,88.71,87.46176896046006,72.25301862245513,102.670519298465,87.55186722,88.978494624,88.177764703,89.154054161,90.098816577,90.962745927,91.379310345
2025-W34,NJ Swedesboro Commerce Blvd,AM,Quality,76.19,86.53174594053105,71.16143629950166,101.90205558156045,89.406779661,90.43715847,89.523669771,91.501059109,93.069303,94.21431097,95.0
2025-W35,NJ Swedesboro Commerce Blvd,AM,Quality,96.67,89.74111073819205,74.23948788416381,105.24273359222029,91.561181435,88.980716253,89.358368525,90.359985855,90.40887635,89.776222362,88.709677419
2025-W36,NJ Swedesboro Commerce Blvd,AM,Quality,91.67,91.8609246165259,76.54456490736547,107.17728432568634,87.654320988,86.980609418,86.658318306,84.563425421,81.76585687,78.856308328,76.19047619
2025-W37,NJ Swedesboro Commerce Blvd,AM,Quality,93.33,93.12319963856145,77.9236119347381,108.32278734238479,88.979591837,89.722222222,88.622048159,89.328452543,90.578050781,92.977320551,96.666666667
2025-W38,NJ Swedesboro Commerce Blvd,AM,Quality,96.88,89.73152365606529,74.53680259018643,104.92624472194416,88.163265306,89.807162534,89.221703452,90.254841482,91.227438677,91.930684136,91.666666667
2025-W39,NJ Swedesboro Commerce Blvd,AM,Quality,87.5,86.48533244840374,71.27350118771056,101.69716370909691,89.300411523,90.136986301,90.033985575,91.479183336,92.488039087,93.052399088,93.333333333
2025-W40,NJ Swedesboro Commerce Blvd,AM,Quality,86.96,84.9069022749847,69.43671534703974,100.37708920292967,94.672131148,90.514905149,91.460275937,93.714074629,95.185290859,96.148977727,96.875
2024-W32,CO Aurora,AM,Shipping,91.67,83.38000819266537,57.972617325426256,108.78739905990449,97.222222222,96.428571429,91.41253705,96.10255351,97.105215672,98.161621185,100.0
2024-W33,CO Aurora,AM,Shipping,60.0,83.99887704416498,58.636268905519444,109.36148518281053,94.736842105,96.551724138,91.468267946,94.018215453,93.437159009,92.66519197,91.666666667
2024-W34,CO Aurora,AM,Shipping,85.71,86.92483676193697,61.032022260707905,112.81765126316604,92.5,95.0,91.510953127,92.985439068,92.325788664,91.857541589,91.666666667
2024-W35,CO Aurora,AM,Shipping,91.67,83.65877634447176,57.680330924602316,109.6372217643412,83.333333333,86.153846154,83.583050968,77.224962356,70.914902644,65.261126632,60.0
2024-W36,CO Aurora,AM,Shipping,66.67,79.82350903303612,54.32676457459279,105.32025349147945,81.132075472,84.057971014,84.06666662,80.844449132,79.900291615,81.536751244,85.714285714
2024-W37,CO Aurora,AM,Shipping,91.67,86.03718398356799,60.69572213156076,111.37864583557521,81.132075472,85.135135135,85.553049028,84.940958176,86.553135928,89.36982224,91.666666667
2024-W38,CO Aurora,AM,Shipping,91.67,93.23295038556411,67.82239057931803,118.6435101918102,75.471698113,80.519480519,81.84290264,77.871842541,74.906248775,71.332044175,66.666666667
2024-W39,CO Aurora,AM,Shipping,91.67,90.06536712117736,64.59075424448785,115.53997999786687,84.0,80.519480519,83.779621596,83.279343945,84.865024696,87.577272287,91.666666667
2024-W40,CO Aurora,AM,Shipping,100.0,83.63318090747453,57.595271244920426,109.67109057002862,85.416666667,80.519480519,85.338973418,86.593663392,88.930094592,90.84788303,91.666666667
2024-W41,CO Aurora,AM,Shipping,83.33,82.4187293479332,54.332054296110854,110.50540439975553,85.416666667,86.486486486,86.592895796,88.608055555,90.569470487,91.502873701,91.666666667
2024-W42,CO Aurora,AM,Shipping,75.0,75.7756841946159,47.34030067571293,104.21106771351887,93.75,88.888888889,89.254590396,93.144821647,96.224245924,98.300499522,100.0
2024-W43,CO Aurora,AM,Shipping,83.33,84.51993342202223,56.09320745548719,112.94665938855728,91.666666667,87.5,88.07731894,89.230585744,88.491635918,86.32679307,83.333333333
2024-W44,CO Aurora,AM,Shipping,91.67,91.47358153201333,63.03831393410809,119.90884912991856,87.5,88.888888889,85.474202103,83.54737616,80.397465625,77.265362625,75.0
2024-W45,CO Aurora,AM,Shipping,91.67,89.08739077337154,60.577508893402836,117.59727265334024,85.416666667,87.5,85.047646918,83.461840526,82.158915632,82.119738762,83.333333333
2024-W46,CO Aurora,AM,Shipping,91.67,93.55361940838168,65.25956327371452,121.84767554304884,83.333333333,87.5,86.367444477,86.741895886,87.863474772,89.75728095,91.666666667
2024-W47,CO Aurora,AM,Shipping,91.67,95.3794015515466,67.02875971580387,123.73004338728931,85.416666667,87.5,87.42472133,88.711128753,90.145375271,91.284789518,91.666666667
2024-W48,CO Aurora,AM,Shipping,100.0,91.49961484181746,62.952328346527885,120.04690133710704,89.583333333,86.111111111,88.271465351,89.893100669,91.058147767,91.590291237,91.666666667
2024-W49,CO Aurora,AM,Shipping,75.0,81.12237375834574,52.65807912381561,109.58666839287588,91.666666667,87.5,88.949451865,90.602439479,91.423258732,91.651391581,91.666666667
2024-W50,CO Aurora,AM,Shipping,75.0,77.26934925805713,48.502968842051345,106.03572967406292,93.75,91.666666667,91.156816885,94.36118521,96.56930138,98.330278316,100.0
2024-W51,CO Aurora,AM,Shipping,91.67,82.84028159505958,54.03262065636682,111.64794253375234,89.583333333,90.277777778,87.92866458,86.617055374,83.627722677,79.666055663,75.0
2024-W52,CO Aurora,AM,Shipping,83.33,91.57979749940819,63.30189650736351,119.85769849145287,85.416666667,87.5,85.344987669,81.970357159,78.451089411,75.933211133,75.0
2025-W01,CO Aurora,AM,Shipping,85.71,81.92437347021664,53.62174972883392,110.22699721159935,85.416666667,87.5,86.608519087,85.848818895,86.380435556,88.51997556,91.666666667
2025-W02,CO Aurora,AM,Shipping,84.62,87.00579380450446,58.42243455269579,115.58915305631314,81.25,86.111111111,85.953815371,84.842634332,84.552174242,84.370661779,83.333333333
2025-W03,CO Aurora,AM,Shipping,100.0,94.77315784658549,66.27181473598637,123.27450095718461,84.0,85.135135135,85.899749347,85.223979752,85.291699721,85.477175608,85.714285714
2025-W04,CO Aurora,AM,Shipping,91.67,97.64251836207211,69.35929212778362,125.9257445963606,86.274509804,82.666666667,85.633111536,84.978274432,84.888392549,84.794048602,84.615384615
2025-W05,CO Aurora,AM,Shipping,91.67,92.48101558521522,64.40772117983249,120.55430999059794,88.235294118,86.666666667,88.409516555,90.733713408,93.64028875,96.73589525,100.0
2025-W06,CO Aurora,AM,Shipping,90.0,78.33104355688907,50.39258514011863,106.26950197365952,90.196078431,89.333333333,89.04323914,91.097295687,92.472925531,92.695596166,91.666666667
2025-W07,CO Aurora,AM,Shipping,66.67,83.73404379406821,55.711864402888466,111.75622318524796,91.836734694,89.333333333,89.556452504,91.321492632,91.991940685,91.873066722,91.666666667
2025-W08,CO Aurora,AM,Shipping,125.0,112.93187045992889,84.83366131398274,141.03007960587502,93.47826087,90.410958904,89.631537182,90.854288673,90.88813272,90.432494388,90.0
2025-W09,CO Aurora,AM,Shipping,125.0,126.97007594637165,99.29535632064457,154.64479557209873,87.5,89.230769231,87.044353109,84.53653036,79.893727611,73.852548049,66.666666667
2025-W10,CO Aurora,AM,Shipping,100.0,107.86930997074892,81.884273688581,133.85434625291683,94.444444444,95.0,93.044451289,99.397338676,107.051103605,115.948828273,125.0
2025-W11,CO Aurora,AM,Shipping,87.5,88.65850347461843,63.188062025622,114.12894492361485,103.125,98.214285714,98.317061105,109.118519868,117.83531088,123.230530136,125.0
2025-W12,CO Aurora,AM,Shipping,100.0,87.9539895254313,62.49327438775667,113.41470466310592,106.896551724,100.0,98.574344629,105.86882835,107.706527633,105.139834369,100.0
2025-W13,CO Aurora,AM,Shipping,87.5,86.89784880247116,61.51076824968137,112.28492935526094,109.677419355,100.0,96.589278428,98.441472234,95.204801249,90.736678481,87.5
2025-W14,CO Aurora,AM,Shipping,87.5,80.70733138736877,55.320443663060836,106.0942191116767,103.225806452,102.222222222,97.213602459,99.068929461,98.117125385,98.177431949,100.0
2025-W15,CO Aurora,AM,Shipping,80.0,85.99368639392758,60.604336446944814,111.38303634091034,93.548387097,104.255319149,95.40488967,94.423383761,91.715898316,89.628570728,87.5
2025-W16,CO Aurora,AM,Shipping,100.0,97.99958007252692,72.59707063469622,123.40208951035763,90.625,97.872340426,93.912376114,91.647586413,89.181457416,87.925438593,87.5
2025-W17,CO Aurora,AM,Shipping,100.0,96.69677607416541,71.3071041405909,122.08644800773993,89.655172414,90.909090909,92.124001546,88.216202824,84.734377411,82.264149327,80.0
2025-W18,CO Aurora,AM,Shipping,100.0,85.14532634985275,59.78581399934379,110.50483870036172,88.461538462,90.476190476,93.214335575,92.096719022,93.095247218,96.120422779,100.0
2025-W19,CO Aurora,AM,Shipping,87.5,81.36585226912538,55.84621368316677,106.88549085508399,91.304347826,92.307692308,94.215351392,94.897320371,97.08565745,99.209264512,100.0
2025-W20,CO Aurora,AM,Shipping,88.89,88.46400478510613,62.882548112147646,114.04546145806461,96.296296296,93.023255814,95.990005145,97.889219468,99.347661843,99.92507831,100.0
2025-W21,CO Aurora,AM,Shipping,87.5,97.28041478429867,71.5580327907397,123.00279677785764,96.666666667,93.023255814,94.261411947,93.790825123,92.665520311,90.59273723,87.5
2025-W22,CO Aurora,AM,Shipping,87.5,98.32444354094254,72.40336823867973,124.24551884320535,94.117647059,93.181818182,93.065559475,91.706644322,90.349153958,89.214991987,88.888888889
2025-W23,CO Aurora,AM,Shipping,100.0,89.84335259966821,63.910459645831786,115.77624555350462,91.891891892,93.617021277,91.962019088,90.080939291,88.705745078,87.873326475,87.5
2025-W24,CO Aurora,AM,Shipping,100.0,98.54756400776593,69.21309489249629,127.88203312303557,87.878787879,92.0,91.07576478,89.069816931,87.993750109,87.576009453,87.5
2025-W26,CO Aurora,AM,Shipping,88.89,88.88999999999994,57.682958350230464,120.09704164976942,93.333333333,91.489361702,94.036812512,95.760115222,97.929181912,99.480091316,100.0
2025-W27,CO Aurora,AM,Shipping,100.0,99.99999999999991,68.7929583502338,131.20704164976604,95.454545455,92.307692308,94.036812512,95.760115222,97.929181912,99.480091316,
2025-W28,CO Aurora,AM,Shipping,75.0,90.37743439860085,63.912812231358636,116.84205656584308,95.652173913,92.307692308,92.661575166,91.851687064,90.539849301,89.322366776,88.888888889
2025-W29,CO Aurora,AM,Shipping,100.0,96.32530045256856,70.94234955137514,121.70825135376197,95.238095238,94.285714286,93.609944852,94.267166872,95.042362349,96.59000014,100.0
2025-W30,CO Aurora,AM,Shipping,100.0,103.27209131428262,77.89733851307298,128.64684411549226,85.714285714,91.428571429,89.065585731,84.691095989,80.930173982,77.765676446,75.0
2025-W31,CO Aurora,AM,Shipping,90.0,100.86075346997082,75.42612372916568,126.29538321077595,88.888888889,91.428571429,91.10247741,90.557454433,91.78103131,94.792441672,100.0
2025-W32,CO Aurora,AM,Shipping,100.0,93.04555559209396,67.72215399682628,118.36895718736164,92.307692308,91.428571429,93.210439597,94.900204001,97.162633128,99.147035945,100.0
2025-W33,CO Aurora,AM,Shipping,100.0,91.98809252774264,66.57846708433199,117.39771797115328,90.625,91.111111111,92.343077563,92.502463411,92.35134774,91.469098735,90.0
2025-W34,CO Aurora,AM,Shipping,100.0,95.46863751701248,69.78909105540406,121.1481839786209,97.142857143,93.617021277,94.417047776,96.047846951,97.313651953,98.481140407,100.0
2025-W35,CO Aurora,AM,Shipping,100.0,93.46986255475325,67.5709279459324,119.3687971635741,97.56097561,94.545454545,95.922940133,97.874922971,99.029990599,99.723008037,100.0
2025-W36,CO Aurora,AM,Shipping,81.82,88.50282051526804,62.91340950404321,114.09223152649287,97.777777778,98.305084746,96.950962912,98.799729329,99.626528571,99.945561447,100.0
2025-W37,CO Aurora,AM,Shipping,100.0,93.00721231622981,67.61289510639887,118.40152952606076,100.0,98.4375,97.634424261,99.279060147,99.844989696,99.988374163,100.0
2025-W38,CO Aurora,AM,Shipping,100.0,101.25775754811515,75.87157114749532,126.64394394873499,95.652173913,95.52238806,94.172733584,92.301499166,89.139104206,85.502171127,81.818181818
2025-W39,CO Aurora,AM,Shipping,100.0,99.9983549133562,74.58358209821623,125.41312772849616,95.348837209,96.96969697,95.238553219,95.01690722,95.09614898,96.597936636,100.0
2025-W40,CO Aurora,AM,Shipping,75.0,93.11803837913222,67.27162452905159,118.96445222921284,94.871794872,96.825396825,96.042761528,96.727133198,97.789920061,99.227069079,100.0
2024-W01,NJ Newark Lister Ave,AM,Production,82.63,76.63105868012819,64.76424828305181,88.49786907720457,87.684210526,88.186427219,88.087792825,87.594371041,87.167621307,86.804640377,86.501163693
2024-W02,NJ Newark Lister Ave,AM,Production,83.56,79.73700412660068,67.99235352049767,91.48165473270369,85.86530575,86.904460213,86.546074769,84.566459507,82.797946467,81.188348926,79.734996103
2024-W03,NJ Newark Lister Ave,AM,Production,90.05,82.46925659793004,70.75173212846475,94.18678106739533,84.251251707,85.500189705,85.758998287,83.769174579,82.694806389,82.359950588,82.630450322
2024-W04,NJ Newark Lister Ave,AM,Production,88.02,84.45607396566653,72.86799937646205,96.04414855487101,83.11924934,84.910151136,85.287708358,83.679258202,83.2349895,83.336788594,83.558484349
2024-W05,NJ Newark Lister Ave,AM,Production,90.09,85.6336722657614,74.01864716828868,97.24869736323413,83.989857828,85.045607297,86.18890403,86.117720273,87.166640035,88.576914869,90.052950076
2024-W06,NJ Newark Lister Ave,AM,Production,89.4,86.65084514500855,75.01879010849933,98.28290018151776,85.950854701,85.063507572,86.551152521,86.877792206,87.68002052,88.131382989,88.021778584
2024-W07,NJ Newark Lister Ave,AM,Production,93.21,87.40930461261382,75.78186044465836,99.03674878056928,87.204325298,84.959977531,86.686659638,87.188867563,88.149431623,88.900624191,90.09009009
2024-W08,NJ Newark Lister Ave,AM,Production,90.91,85.84544586511346,74.239661777149,97.45122995307793,89.155790058,86.451860376,87.033877209,87.921314666,88.900220568,89.332172594,89.40397351
2024-W09,NJ Newark Lister Ave,AM,Production,92.98,86.99770811369073,75.40963200953985,98.58578421784162,90.274454609,88.634230288,88.456234097,90.607226196,92.075349344,92.77870909,93.207695328
2024-W10,NJ Newark Lister Ave,AM,Production,91.97,87.57572105982854,75.99350913376276,99.15793298589432,91.395874541,90.366273944,89.034458386,90.750796222,91.301274202,91.23353471,90.909090909
2024-W11,NJ Newark Lister Ave,AM,Production,90.89,86.51596792045194,74.93467615583658,98.0972596850673,91.784941063,90.81907409,89.639888968,91.4807939,92.147788573,92.48458617,92.976190476
2024-W12,NJ Newark Lister Ave,AM,Production,90.18,86.4147621861084,74.83042638139375,97.99909799082306,92.162698413,91.769755112,90.252535251,91.726445371,92.021663539,92.035291062,91.968
2024-W13,NJ Newark Lister Ave,AM,Production,89.73,87.70019551754748,76.11806630201461,99.28232473308036,91.536810675,91.629624564,90.413043894,91.34152489,91.297320735,91.102487101,90.891959799
2024-W14,NJ Newark Lister Ave,AM,Production,90.32,87.94609037567314,76.36418798932189,99.52799276202438,91.27510917,91.509715994,90.352820347,90.811048795,90.585041447,90.346695101,90.176249639
2024-W15,NJ Newark Lister Ave,AM,Production,89.5,87.53182415444245,75.947880679646,99.11576762923889,90.654487809,90.914755027,90.202667132,90.344546578,90.060956799,89.852982118,89.732528041
2024-W16,NJ Newark Lister Ave,AM,Production,90.93,88.39560490842462,76.81327558432872,99.97793423252051,90.26420281,90.816155522,90.22598333,90.333686003,90.205849894,90.211723809,90.316072629
2024-W17,NJ Newark Lister Ave,AM,Production,92.43,89.42317901377103,77.83655983445892,101.00979819308314,89.921426413,90.406753645,90.064116161,89.987638515,89.773216594,89.634040904,89.500601685
2024-W18,NJ Newark Lister Ave,AM,Production,87.69,89.05384338939471,77.4702842791949,100.63740249959453,90.108037698,90.246750609,90.251702377,90.371488053,90.471847696,90.674222878,90.934065934
2024-W19,NJ Newark Lister Ave,AM,Production,86.63,88.37847392437862,76.78847617121099,99.96847167754626,90.764457879,90.476190476,90.681743488,91.156432237,91.603555473,92.049885732,92.425759092
2024-W20,NJ Newark Lister Ave,AM,Production,87.72,88.44123944973363,76.81388263086227,100.06859626860499,90.07905751,90.053221723,90.039763906,89.724409972,89.194186176,88.504100674,87.685325265
2024-W21,NJ Newark Lister Ave,AM,Production,88.34,90.21225897121059,78.54993250451301,101.87458543790817,89.37254902,89.542209156,89.343168581,88.495398845,87.667671159,87.015001073,86.633039092
2024-W22,NJ Newark Lister Ave,AM,Production,88.32,90.32360920768181,78.70187612623981,101.94534228912381,88.546739984,89.115364718,89.004774563,88.179476691,87.696282038,87.577321602,87.714987715
2024-W23,NJ Newark Lister Ave,AM,Production,90.35,91.56730811790872,79.93851747231845,103.196098763499,87.595878206,88.920750782,88.871002544,88.244270061,88.081424278,88.187060534,88.342785129
2024-W24,NJ Newark Lister Ave,AM,Production,89.87,90.47493646109906,77.20570867005958,103.74416425213855,87.755420371,88.47521439,88.759215221,88.275872574,88.226778482,88.296015785,88.322981366
2024-W25,NJ Newark Lister Ave,AM,Production,89.95,92.44021710280025,79.15355285347736,105.72688135212313,88.66488861,88.161248375,89.07231486,89.087677089,89.4816195,89.925935178,90.348612008
2024-W26,NJ Newark Lister Ave,AM,Production,90.45,90.86764066758938,78.24452163731019,103.49075969786858,89.217296114,88.536191913,89.237861473,89.408196176,89.71882443,89.880363518,89.869578405
2024-W27,NJ Newark Lister Ave,AM,Production,92.78,90.918641181711,78.24783337540411,103.58944898801788,89.617061021,89.086004772,89.381816055,89.624519245,89.855938879,89.933911038,89.94741726
2024-W28,NJ Newark Lister Ave,AM,Production,88.89,89.13029628340502,77.48474064337874,100.77585192343129,90.147278885,89.539573621,89.589637822,89.946161791,90.206585766,90.344572004,90.452916259
