week_number,work_location,shift_time,department_group,actual_attendance,greykite_forecast,greykite_forecast_lower_95,greykite_forecast_upper_95,four_week_rolling_avg,six_week_rolling_avg,exponential_smoothing_alpha_2,exponential_smoothing_alpha_4,exponential_smoothing_alpha_6,exponential_smoothing_alpha_8,exponential_smoothing_alpha_1,four_week_rolling_avg_shift2
2025-W18,TX Grand Prairie Post and Paddock,AM,Warehouse,100.0,82.29069337581086,64.52385217452725,100.05753457709447,89.333333333,85.498489426,83.675532232,85.948502541,85.822405879,84.970059837,84.444444444,89.025
2025-W19,TX Grand Prairie Post and Paddock,AM,Warehouse,100.0,81.05663073105033,63.31408149214327,98.7991799699574,88.397790055,87.375415282,84.374234173,87.257006041,88.364522095,89.98738876,93.75,89.13
2024-W01,TX Grand Prairie Post and Paddock,PM,Production,99.32,69.32805572957274,56.3406084113181,82.31550304782738,82.00238379,81.533101045,82.04168867,83.118917846,84.421918447,85.893184624,87.614678899,82.8175
2024-W02,TX Grand Prairie Post and Paddock,PM,Production,81.18,68.5589536143908,55.54491199304388,81.57299523573772,83.029341792,81.020220588,81.725694244,82.053586528,81.744104065,79.858419921,75.280898876,82.0725
2024-W03,TX Grand Prairie Post and Paddock,PM,Production,84.46,68.97453332355568,55.63595447562654,82.3131121714848,85.944206009,83.01985371,83.274071611,86.754835373,91.365631448,95.903199613,99.319727891,86.315
2024-W04,TX Grand Prairie Post and Paddock,PM,Production,81.06,68.61459969375949,55.378309292115844,81.85089009540313,84.630350195,83.70332997,82.646247373,83.194115806,82.789482206,82.045587613,81.18466899,85.84750000000001
2024-W05,TX Grand Prairie Post and Paddock,PM,Production,83.44,68.61183990775352,55.45188138590504,81.771798429602,83.948155533,84.167157151,82.849169844,83.526924916,83.48032166,83.522736608,84.455958549,85.06
2024-W06,TX Grand Prairie Post and Paddock,PM,Production,84.49,68.58497761002532,55.47738542768744,81.6925697923632,83.425797503,83.533447684,82.353435726,82.180345024,81.691517277,81.32301611,81.060606061,86.505
2024-W07,TX Grand Prairie Post and Paddock,PM,Production,77.12,68.58765958626057,55.55462998949595,81.62068918302519,82.118834081,83.069306931,82.616314486,82.754412043,82.792406406,83.024349682,83.435582822,82.535
2024-W08,TX Grand Prairie Post and Paddock,PM,Production,81.5,68.55494138483397,55.59731847161534,81.5125642980526,83.214871514,83.68627451,83.13686229,83.607236405,83.924420077,84.250550607,84.491114701,83.3625
2024-W09,TX Grand Prairie Post and Paddock,PM,Production,78.24,68.53173545282014,55.60817162208797,81.4552992835523,81.450177936,81.592039801,81.600753858,80.707609385,79.693071148,78.512612901,77.124183007,81.5275
2024-W10,TX Grand Prairie Post and Paddock,PM,Production,77.68,68.59544021788984,55.77097831837375,81.41990211740594,81.553839164,81.656399726,81.579913583,80.999192759,80.685308979,80.780216904,81.496881497,81.6375
2024-W11,TX Grand Prairie Post and Paddock,PM,Production,82.5,68.86504093692626,56.089268109808636,81.64081376404388,80.410958904,80.979108201,80.914116991,79.952800027,79.274795896,78.774036575,78.242677824,80.3375
2024-W12,TX Grand Prairie Post and Paddock,PM,Production,83.37,69.12882947714873,56.39458716400721,81.86307179029023,78.513961193,80.409810618,80.200153166,79.001431592,78.281860151,77.875697119,77.675276753,78.63499999999999
2024-W13,TX Grand Prairie Post and Paddock,PM,Production,80.43,69.12594524820797,56.47105467568206,81.78083582073388,79.855744462,80.233291299,80.620566948,80.264752478,80.633457555,81.429224231,82.5,79.97999999999999
2024-W14,TX Grand Prairie Post and Paddock,PM,Production,81.55,69.09863408381712,56.51665404733096,81.68061412030328,80.356234097,79.88881622,81.19105051,81.531876346,82.315081433,83.008264087,83.366336634,80.44749999999999
2024-W15,TX Grand Prairie Post and Paddock,PM,Production,84.17,69.16501999861191,56.643097506805496,81.68694249041833,80.902413431,80.558464223,81.056058525,81.133952194,81.25788691,81.018107605,80.429594272,80.995
2024-W16,TX Grand Prairie Post and Paddock,PM,Production,84.38,69.19296765134514,56.735134930878,81.6508003718123,82.039660057,80.538599641,81.141808702,81.284567669,81.423032563,81.433623462,81.546134663,81.9625
2024-W17,TX Grand Prairie Post and Paddock,PM,Production,85.32,69.17369267722326,56.77938487487728,81.56800047956924,82.4143935,81.478743068,81.682073654,82.37193956,83.036144827,83.612824705,84.170854271,82.38
2024-W18,TX Grand Prairie Post and Paddock,PM,Production,78.14,69.16472815695667,56.83453504602116,81.49492126789218,82.584269663,82.724774244,82.158799051,83.127615824,83.820838801,84.217546722,84.375,82.6325
2024-W19,TX Grand Prairie Post and Paddock,PM,Production,83.19,69.15514595572377,56.88910604095492,81.42118587049262,83.808290155,83.144246353,82.70293271,83.941566637,84.68859592,85.085761108,85.318559557,83.85499999999999
2024-W20,TX Grand Prairie Post and Paddock,PM,Production,81.34,69.38023155680266,57.07932785167766,81.68113526192765,83.035122598,82.310004294,81.885882638,81.704954993,80.794073324,79.531533702,78.142076503,83.0025
2024-W21,TX Grand Prairie Post and Paddock,PM,Production,83.39,69.49105094943575,57.23913231238084,81.74296958649064,82.760989011,82.793791574,82.112901725,82.2646446,82.191562803,82.421766412,83.188405797,82.7575
2024-W22,TX Grand Prairie Post and Paddock,PM,Production,88.39,69.71076557843215,57.46956238543615,81.95196877142814,82.014925373,82.846371348,82.001504514,81.962281995,81.740884244,81.608280716,81.343283582,81.9975
2024-W23,TX Grand Prairie Post and Paddock,PM,Production,91.61,69.69074113248618,57.495863085908496,81.88561917906387,81.378763867,82.660687593,82.22458866,82.485799571,82.70489857,83.034185592,83.392226148,81.515
2024-W24,TX Grand Prairie Post and Paddock,PM,Production,91.02,69.65317309232337,57.53242255474355,81.7739236299032,83.839285714,82.999458581,83.069457284,84.409602537,85.753648498,87.105736414,88.392857143,84.0775
2024-W25,TX Grand Prairie Post and Paddock,PM,Production,87.38,69.54058808717355,57.4663869377695,81.6147892365776,86.145146089,83.916478555,84.601235051,87.356393035,89.448683199,90.838778956,91.608391608,86.1825
2024-W26,TX Grand Prairie Post and Paddock,PM,Production,90.97,69.5405880871736,57.46638693776974,81.61478923657747,88.535645472,86.250757117,85.63559719,88.707907069,90.352046345,90.980499405,91.020408163,88.60249999999999
2024-W27,TX Grand Prairie Post and Paddock,PM,Production,88.46,69.54058808717356,57.4663869377697,81.61478923657742,89.783281734,87.105263158,85.89705717,88.245080628,88.699698829,88.199317854,87.38317757,89.6
2024-W28,TX Grand Prairie Post and Paddock,PM,Production,87.34,69.6698736598568,57.513867246013504,81.8258800737001,90.333333333,88.628287136,86.50196969,89.052738181,89.838118011,90.239184492,90.967741935,90.245
2024-W29,TX Grand Prairie Post and Paddock,PM,Production,82.52,69.68439088351816,57.57673248997307,81.79204927706326,89.447236181,89.739663093,86.793956282,88.835590845,89.018084428,88.795310807,88.461538462,89.4575
2024-W30,TX Grand Prairie Post and Paddock,PM,Production,85.21,69.64623829801977,57.59234527535679,81.70013132068274,88.333333333,89.549961861,86.896915727,88.183212013,87.921466764,87.575045585,87.336244541,88.5375
2024-W31,TX Grand Prairie Post and Paddock,PM,Production,85.0,69.70560788378015,57.698560237769144,81.71265552979115,87.447108604,88.184931507,86.33165718,86.417237212,85.195487544,83.917981492,82.517482517,87.3225
2024-W32,TX Grand Prairie Post and Paddock,PM,Production,86.06,69.6981997535667,57.74807223752702,81.64832726960638,86.168741355,87.087912088,86.151571739,85.956901909,85.202437443,84.962615572,85.207100592,85.8825
2024-W33,TX Grand Prairie Post and Paddock,PM,Production,80.0,69.71319123048411,57.819568379584894,81.60681408138333,85.275288092,86.583184258,85.896673801,85.50353884,85.064786285,84.994464801,85.0,85.0175
2024-W34,TX Grand Prairie Post and Paddock,PM,Production,84.55,69.73203805127467,57.8946030624191,81.56947304013025,84.868421053,85.909479078,85.927817046,85.728691329,85.656236874,85.831075083,86.057692308,84.69749999999999
2024-W35,TX Grand Prairie Post and Paddock,PM,Production,83.15,69.96863235634943,58.089548523669606,81.84771618902926,83.874709977,84.359805511,84.613897496,83.186812943,82.053755267,81.034952713,80.0,84.0675
2024-W36,TX Grand Prairie Post and Paddock,PM,Production,85.04,70.0929174393153,58.240632686459655,81.94520219217094,83.801295896,83.844911147,84.600437729,83.749410965,83.556782435,83.833755416,84.549356223,83.9025
2024-W37,TX Grand Prairie Post and Paddock,PM,Production,87.5,70.0117323146754,58.179156245827,81.8443083835238,83.333333333,83.893666927,84.353195463,83.539123642,83.337008349,83.316628093,83.152173913,83.44
2024-W38,TX Grand Prairie Post and Paddock,PM,Production,86.52,70.16741753308123,58.370184973798615,81.96465009236385,83.147321429,83.928571429,84.500381221,84.18170781,84.417227663,84.746379641,85.042735043,83.185
2024-W39,TX Grand Prairie Post and Paddock,PM,Production,83.47,70.20437205056672,58.45410811955427,81.95463598157916,85.142857143,84.337349398,85.110658262,85.526973821,86.274521059,86.945344576,87.5,85.06
2024-W40,TX Grand Prairie Post and Paddock,PM,Production,85.97,70.22783237000378,58.525485950657526,81.93017878935004,85.609756098,84.3605547,85.347060754,85.872788938,86.406546252,86.6195381,86.516853933,85.5525
2024-W41,TX Grand Prairie Post and Paddock,PM,Production,86.24,70.26331303116592,58.60411134562559,81.92251471670625,85.535307517,85.019305019,84.930190038,84.811616512,84.500436302,83.981465397,83.47107438,85.63250000000001
2024-W42,TX Grand Prairie Post and Paddock,PM,Production,86.44,70.20628799336076,58.58322733062603,81.82934865609549,85.780346821,85.268901013,85.141159938,85.278538937,85.379726776,85.560206339,85.972850679,85.865
2024-W43,TX Grand Prairie Post and Paddock,PM,Production,87.69,70.32935408075467,58.6744390801211,81.98426908138825,85.448195576,85.725132878,85.360275481,85.660590436,85.891213612,86.100383526,86.23853211,85.55
2024-W44,TX Grand Prairie Post and Paddock,PM,Production,84.46,69.94195147450424,58.24871708288832,81.63518586612015,85.431235431,85.952380952,85.542326219,85.93364747,86.191929671,86.360284153,86.440677966,85.53
2024-W45,TX Grand Prairie Post and Paddock,PM,Production,87.83,69.81927742662566,57.976782380454004,81.66177247279731,86.559802713,85.946385053,85.947261151,86.621727864,87.093919357,87.436499067,87.692307692,86.585
2024-W46,TX Grand Prairie Post and Paddock,PM,Production,83.33,69.6892906720981,57.846315669855905,81.5322656743403,86.206896552,85.634028892,85.665435335,85.7722159,85.516435655,85.052264531,84.455958549,86.2075
2024-W47,TX Grand Prairie Post and Paddock,PM,Production,84.21,69.58506007459121,57.64051306879138,81.52960708039105,86.604774536,86.42078793,86.072219514,86.575669293,86.89146207,87.265597051,87.830687831,86.60499999999999
2024-W48,TX Grand Prairie Post and Paddock,PM,Production,91.3,69.42365449501992,57.53513284890697,81.31217614113287,85.885486019,86.038394415,85.585338956,85.36119162,84.836237862,84.17590903,83.333333333,85.8275
2024-W49,TX Grand Prairie Post and Paddock,PM,Production,84.71,69.38145289336629,57.528959693519354,81.23394609321322,85.050798258,85.768143261,85.385732367,84.989486859,84.507949758,84.201878317,84.210526316,84.9575
2024-W50,TX Grand Prairie Post and Paddock,PM,Production,83.78,69.3373234081911,57.494285492297315,81.18036132408487,86.757990868,86.507177033,86.451801351,87.481183115,88.678022914,90.022447622,91.304347826,86.6675
2024-W51,TX Grand Prairie Post and Paddock,PM,Production,79.71,69.39030195836318,57.58225380681393,81.19835010991244,85.893416928,85.980392157,86.116454928,86.34381795,86.222154535,85.703994,84.705882353,85.8875
2024-W52,TX Grand Prairie Post and Paddock,PM,Production,79.79,69.4004109945269,57.5951849887624,81.20563700029139,86.111111111,85.948717949,85.713170326,85.389186959,84.823310992,84.207135131,83.783783784,86.0
2025-W01,TX Grand Prairie Post and Paddock,PM,Production,73.87,69.16247713523006,57.290813469412356,81.03414080104777,85.089141005,84.632034632,84.706400575,83.305605698,81.897788772,80.680518214,79.710144928,84.875
2025-W02,TX Grand Prairie Post and Paddock,PM,Production,70.82,69.04836350894516,57.206948669272464,80.88977834861785,82.363636364,84.360189573,84.091731685,82.271052669,80.856236607,80.030577073,79.787234043,81.9975
2025-W03,TX Grand Prairie Post and Paddock,PM,Production,82.19,68.77249622395628,56.81197651921574,80.73301592869683,79.633401222,82.96836983,82.500616295,79.192913983,76.715853603,75.036425395,73.873873874,79.2875
2025-W04,TX Grand Prairie Post and Paddock,PM,Production,84.95,68.129575617887,55.72688136881169,80.53226986696231,74.833333333,78.104575163,78.870963221,74.286026063,72.14796492,71.22318976,70.817120623,76.0475
2025-W05,TX Grand Prairie Post and Paddock,PM,Production,83.84,67.73038801349158,55.352717605012145,80.10805842197101,76.445698166,77.989949749,79.772004756,78.110622561,78.677126347,80.134370374,82.186234818,76.6675
2025-W06,TX Grand Prairie Post and Paddock,PM,Production,82.29,67.71196667950007,55.36393639447711,80.05999696452302,78.747203579,78.952042629,81.206941358,81.369978951,82.73626037,84.085549265,84.946236559,77.9575
2025-W07,TX Grand Prairie Post and Paddock,PM,Production,78.49,67.70315696553973,55.383128830151776,80.02318510092769,80.326197757,79.679595278,81.726493554,82.260100124,83.325471933,83.901537815,83.838383838,80.45
2025-W08,TX Grand Prairie Post and Paddock,PM,Production,82.67,67.75248624926641,55.449506243412124,80.0554662551207,83.426028921,80.031570639,81.826633488,82.268986074,82.762386843,82.662360407,82.285714286,83.3175
2025-W09,TX Grand Prairie Post and Paddock,PM,Production,89.36,67.63039990671753,55.30385796598079,79.95694184745426,83.22147651,80.464371497,81.47241355,81.381837569,80.976612358,79.866597592,78.494623656,82.3925
2025-W10,TX Grand Prairie Post and Paddock,PM,Production,89.86,67.80712039446061,55.51078163926691,80.10345914965431,82.305194805,82.92469352,81.683200802,81.879318618,82.037746366,82.229822368,82.666666667,81.8225
2025-W11,TX Grand Prairie Post and Paddock,PM,Production,89.82,67.72004529750073,55.46696776739486,79.9731228276066,83.99339934,84.210526316,83.346513231,85.225068945,86.893500942,88.227676172,89.361702128,83.2025
2025-W12,TX Grand Prairie Post and Paddock,PM,Production,86.99,67.63913919476224,55.42958329590297,79.8486950936215,85.940246046,84.819532909,84.425661949,86.862268997,88.519026261,89.456846921,89.855072464,85.095
2025-W13,TX Grand Prairie Post and Paddock,PM,Production,83.81,67.58515925255361,55.420091780675236,79.75022672443198,88.024883359,85.949506037,85.507394198,88.093705176,89.331235332,89.755097983,89.820359281,87.9275
2025-W14,TX Grand Prairie Post and Paddock,PM,Production,85.71,67.62269115094949,55.500833319530265,79.74454898236871,89.045383412,86.848072562,85.773215929,87.675595512,87.97818164,87.589987131,86.98630137,89.0075
2025-W15,TX Grand Prairie Post and Paddock,PM,Production,84.62,67.71459054663431,55.61231676893585,79.81686432433278,87.949640288,87.360178971,85.500054659,86.471094074,85.855556187,84.80128414,83.80952381,87.62
2025-W16,TX Grand Prairie Post and Paddock,PM,Production,74.74,67.7515024523941,55.68469730123515,79.81830760355307,86.998087954,87.985865724,85.531787836,86.212427959,85.776438168,85.519545633,85.714285714,86.5825
2025-W17,TX Grand Prairie Post and Paddock,PM,Production,88.24,67.79381027438927,55.754871226399054,79.83274932237948,85.510688836,87.327823691,85.437550178,85.796074434,85.237353665,84.878602064,84.615384615,85.2825
2025-W18,TX Grand Prairie Post and Paddock,PM,Production,77.78,67.95112154193585,55.75703093596155,80.14521214791014,82.162162162,85.065885798,83.745155585,81.500712172,78.630962824,76.377825963,74.736842105,82.22
2025-W19,TX Grand Prairie Post and Paddock,PM,Production,125.0,67.94581964729343,55.79311725515744,80.09852203942943,82.594936709,83.950617284,84.175978251,83.237505136,83.02795804,84.586722029,88.235294118,83.32749999999999
2025-W20,TX Grand Prairie Post and Paddock,PM,Production,100.0,68.13554052903658,55.894898968057475,80.37618209001567,80.786026201,82.687927107,83.916139671,82.518354789,81.517346701,80.842520773,77.777777778,81.345
2025-W11,TX Grand Prairie Post and Paddock,PM,Shipping,90.0,78.2804640653824,50.44715615656743,106.11377197419738,81.818181818,80.612244898,76.652245563,79.898934439,81.554495724,82.951442648,84.210526316,82.25999999999999
2025-W12,TX Grand Prairie Post and Paddock,PM,Shipping,95.0,78.06652627832766,50.62592649098718,105.50712606566813,77.777777778,81.52173913,78.387917024,82.672831548,85.341611815,87.733631449,90.0,77.83749999999999
2025-W13,TX Grand Prairie Post and Paddock,PM,Shipping,82.35,77.97449227958988,50.961094372117806,104.98789018706196,84.745762712,83.720930233,80.011484283,84.973440245,87.803729664,89.48401531,90.0,86.0525
2025-W14,TX Grand Prairie Post and Paddock,PM,Shipping,95.0,77.5749121881717,50.96114918450306,104.18867519184033,89.830508475,82.795698925,83.893633099,90.100896369,93.024452514,94.367672067,95.0,89.8025
2025-W15,TX Grand Prairie Post and Paddock,PM,Shipping,100.0,78.39971050828002,52.10163874418669,104.69778227237336,89.473684211,86.458333333,83.561141043,86.845901688,86.551617723,84.875560985,82.352941176,89.3375
2025-W16,TX Grand Prairie Post and Paddock,PM,Shipping,50.0,77.71140381391947,51.79869196756567,103.62411566027328,91.044776119,89.583333333,86.316852461,90.528927296,91.965356759,93.207204217,95.0,90.5875
2025-W17,TX Grand Prairie Post and Paddock,PM,Shipping,75.0,76.58195297670218,50.95439801132427,102.2095079420801,93.055555556,92.391304348,88.837839296,93.946638784,96.350383581,98.337529527,100.0,93.0875
2025-W18,TX Grand Prairie Post and Paddock,PM,Shipping,100.0,81.13521014744153,53.337130517402585,108.93328977748047,87.931034483,89.772727273,85.561874561,85.424498492,79.985401727,69.253994704,50.0,81.8375
2025-W19,TX Grand Prairie Post and Paddock,PM,Shipping,100.0,81.64389586085699,54.307988992746424,108.97980272896754,88.888888889,89.024390244,84.868222256,83.576538561,78.138528671,73.0882252,75.0,80.0
2025-W11,TX Grand Prairie Post and Paddock,PM,Warehouse,92.31,81.2174705102501,58.756561126654205,103.67837989384599,81.967213115,80.099502488,78.231850198,83.352662114,88.563106747,93.944456318,100.0,80.77
2025-W12,TX Grand Prairie Post and Paddock,PM,Warehouse,90.91,81.23942448583367,59.11776883358823,103.3610801380791,81.651376147,79.888268156,79.876824351,86.078415607,90.970401759,94.060007589,94.117647059,81.8
2025-W13,TX Grand Prairie Post and Paddock,PM,Warehouse,92.86,81.77864762913737,59.86836016670989,103.68893509156484,87.610619469,84.848484848,81.931023199,88.521877917,91.804400568,92.594860723,92.307692308,88.9675
2025-W14,TX Grand Prairie Post and Paddock,PM,Warehouse,96.43,82.649280969461,60.852072629314705,104.4464893096073,94.949494949,84.713375796,83.266773931,89.372106331,91.295124083,91.280615896,90.909090909,94.33500000000001
2025-W15,TX Grand Prairie Post and Paddock,PM,Warehouse,96.43,83.36870512040079,61.81499938511645,104.92241085568513,92.47311828,88.957055215,85.102301206,90.871920993,92.301245441,92.592676447,92.857142857,92.55
2025-W16,TX Grand Prairie Post and Paddock,PM,Warehouse,88.24,83.65918253661576,62.46848889819421,104.84987617503731,93.269230769,94.838709677,87.288887893,93.192813524,94.847396233,95.685359137,96.428571429,93.1275
2025-W17,TX Grand Prairie Post and Paddock,PM,Warehouse,94.44,83.83323110531938,63.02026885266915,104.64619335796962,94.339622642,93.959731544,89.065685187,94.520842173,95.806612959,96.280851923,96.428571429,94.1575
2025-W18,TX Grand Prairie Post and Paddock,PM,Warehouse,100.0,84.69029484014963,64.13514818357774,105.24544149672153,94.059405941,93.288590604,88.958921702,92.676408563,92.177036776,90.579337755,88.235294118,93.49000000000001
2024-W01,TX Irving,AM,Production,84.66,75.37933892394322,67.51283269177088,83.24584515611556,89.184425573,89.682377049,89.489500968,89.450507461,89.378411618,89.503433166,90.065604499,89.2275
2024-W02,TX Irving,AM,Production,86.87,74.80261010476246,66.87229480481216,82.73292540471277,89.865585662,89.306286001,89.364794292,89.086637003,88.59190282,87.795375637,85.589519651,88.89250000000001
2024-W03,TX Irving,AM,Production,87.76,74.58509215435627,66.52116272670541,82.64902158200714,86.764388877,88.129803587,88.274032541,86.683881386,85.456584295,84.835349646,84.655471917,86.8325
2024-W04,TX Irving,AM,Production,91.65,74.21312221331453,66.17899851747819,82.24724590915088,86.716352477,88.155413052,87.987021012,86.768956699,86.363499319,86.482465223,86.874593892,86.7975
2024-W05,TX Irving,AM,Production,88.21,74.19524916302974,66.18898586402919,82.2015124620303,86.441605839,87.026828372,87.930157581,87.253206308,87.302746853,87.552720142,87.758186398,86.22
2024-W06,TX Irving,AM,Production,88.55,74.20576675005115,66.23954290618202,82.17199059392028,87.797956867,88.027325024,88.747190247,89.122240405,89.929406658,90.798122013,91.652754591,87.735
2024-W07,TX Irving,AM,Production,90.82,74.22069464064118,66.29497382645097,82.1464154548314,88.645230728,87.836830333,88.61626677,88.708009182,88.829932703,88.668136879,88.210227273,88.6225
2024-W08,TX Irving,AM,Production,90.79,74.22032314785231,66.34183187470525,82.09881442099937,88.960957964,88.017371267,88.601648455,88.641429938,88.659795165,88.576165936,88.553933114,89.0425
2024-W09,TX Irving,AM,Production,87.96,74.24082070894784,66.35780694003955,82.12383447785612,89.729328884,89.014205768,89.092902144,89.53767074,89.954534647,90.363189281,90.82078679,89.8075
2024-W10,TX Irving,AM,Production,91.1,73.97792915587095,66.11704683700638,81.83881147473552,89.576352322,89.586422804,89.460204699,90.04562242,90.453205625,90.700924771,90.785645005,89.5925
2024-W11,TX Irving,AM,Production,90.49,73.98441052816172,66.17750778781493,81.7913132685085,89.541686982,89.622719392,89.152538393,89.227680672,88.987301304,88.530432508,87.959183673,89.53
2024-W12,TX Irving,AM,Production,88.89,73.83184826470547,66.05306274482504,81.6106337845859,90.185643564,89.565570443,89.555081278,89.974634978,90.251795734,90.586292996,91.095547774,90.16749999999999
2024-W13,TX Irving,AM,Production,90.77,73.75508348177866,66.01676219376012,81.4934047697972,90.092487014,89.946169772,89.737843585,90.17324494,90.391770196,90.511407749,90.491452991,90.085
2024-W14,TX Irving,AM,Production,88.33,73.7739004743171,66.0800052416467,81.4677957069875,89.613245376,90.026999663,89.570505696,89.669557527,89.497894746,89.217617133,88.894736842,89.60999999999999
2024-W15,TX Irving,AM,Production,88.66,73.75146162346985,66.09834170428098,81.40458154265872,90.322159906,90.007699547,89.808547556,90.10518755,90.259057948,90.459120634,90.770042194,90.3125
2024-W16,TX Irving,AM,Production,88.04,73.80181595005264,66.17496648612625,81.42866541397903,89.643097643,89.608222066,89.532643445,89.432556919,89.139821025,88.784357829,88.332384747,89.62
2024-W17,TX Irving,AM,Production,89.29,73.84759399524803,66.24513166609015,81.45005632440592,89.189189189,89.747253729,89.366785336,89.132890805,88.856563896,88.687627833,88.663282572,89.1625
2024-W18,TX Irving,AM,Production,86.28,73.91527972495909,66.3214970213028,81.50906242861538,88.983050847,89.225159526,89.110672993,88.701282625,88.366253579,88.166618624,88.036117381,88.95
2024-W19,TX Irving,AM,Production,88.48,73.97230263922721,66.40267637914204,81.54192889931238,88.57061014,89.014659492,89.143183581,88.925359601,88.905216282,89.052125344,89.285714286,88.58
2024-W20,TX Irving,AM,Production,85.97,74.13615385065678,66.52101743137557,81.751290269938,88.0789894,88.605313093,88.608701107,87.901377383,87.352574747,86.845397851,86.281588448,88.0675
2024-W21,TX Irving,AM,Production,88.16,74.25423493228072,66.64828690021885,81.8601829643426,88.020833333,88.185365854,88.58513859,88.123925035,88.016378591,88.143404226,88.480697385,88.02250000000001
2024-W22,TX Irving,AM,Production,87.01,74.48172310932615,66.82062187823199,82.14282434042032,87.505693032,87.801026451,88.087262496,87.271551198,86.786369266,86.397991496,85.967053081,87.505
2024-W23,TX Irving,AM,Production,88.1,74.46100627975039,66.81546807914944,82.10654448035135,87.219866747,87.708830549,88.100753667,87.629980227,87.619385539,87.814414343,88.155568651,87.2225
2024-W24,TX Irving,AM,Production,90.79,74.70711645235245,67.05786422721125,82.35636867749365,87.399103139,87.529904306,87.880362419,87.377070851,87.249696433,87.169185356,87.013729977,87.405
2024-W25,TX Irving,AM,Production,88.54,74.85222961289179,67.19856112540718,82.5058981003764,87.307519809,87.325499648,87.92176537,87.655832194,87.745694712,87.901692725,88.099688474,87.31
2024-W26,TX Irving,AM,Production,87.55,74.85222961289186,67.19856112540737,82.50589810037636,88.52603707,88.101164991,88.50806602,88.946401768,89.613728819,90.24324623,90.789473684,88.51499999999999
2024-W27,TX Irving,AM,Production,90.86,74.8522296128918,67.19856112540731,82.5058981003763,88.622577304,88.112927192,88.514376627,88.786307041,88.977552383,88.891836345,88.540410133,88.61
2024-W28,TX Irving,AM,Production,89.19,74.88753365688366,67.25363953575054,82.52142777801679,88.823255091,88.38833772,88.348026486,88.341633885,88.180169353,87.856854512,87.552742616,88.745
2024-W29,TX Irving,AM,Production,85.65,74.90807738799582,67.28465297945101,82.53150179654062,89.479547987,88.802407638,88.802953909,89.300048603,89.757376442,90.253101277,90.859106529,89.435
2024-W30,TX Irving,AM,Production,88.37,75.02789666129411,67.37351985546147,82.68227346712675,89.030154849,89.19688027,88.879623777,89.253793139,89.405131445,89.385256463,89.1875,89.03500000000001
2024-W31,TX Irving,AM,Production,89.24,75.2206997989879,67.43051173616166,83.01088786181413,88.477220351,88.935558749,88.384384838,88.05620078,87.419345946,86.594848283,85.652920962,88.3125
2024-W32,TX Irving,AM,Production,86.75,75.35276360799672,67.53085756391624,83.1746696520772,88.686327078,88.472622478,88.382112485,88.181251881,88.000514031,88.044126666,88.372093023,88.5175
2024-W33,TX Irving,AM,Production,88.26,75.47741958469072,67.64240594942305,83.3124332199584,88.280837586,88.598130841,88.559023738,88.632210866,88.783731396,89.026809679,89.241736876,88.1125
2024-W34,TX Irving,AM,Production,87.86,75.69224027343986,67.76643407363255,83.61804647324718,87.584767866,88.416988417,88.165541245,87.815976693,87.502134032,87.169401928,86.75059952,87.5025
2024-W35,TX Irving,AM,Production,89.46,75.87773391231414,67.89983208472226,83.85563573990602,88.12309665,87.992891258,88.184877038,87.999859491,87.962011539,88.040971898,88.256658596,88.155
2024-W36,TX Irving,AM,Production,79.22,76.0822002627454,68.02584515836543,84.13855536712538,87.999401466,87.75886371,88.110760949,87.937948507,87.896292119,87.891086458,87.857142857,88.0275
2024-W37,TX Irving,AM,Production,89.13,75.99187841618291,67.91173668947924,84.07202014288659,88.065661047,88.296663568,88.381761794,88.533379216,88.805959031,89.11938733,89.457459926,88.0825
2024-W38,TX Irving,AM,Production,87.86,76.6024697990705,68.05230048842951,85.1526391097115,86.240713224,86.792073232,86.52721823,84.833808256,83.100657229,81.216072722,79.217603912,86.2
2024-W39,TX Irving,AM,Production,85.6,76.73232989288732,68.13606975545605,85.3285900303186,86.539015261,86.849795441,87.111133133,86.684253772,86.897415692,87.708075854,89.132762313,86.4175
2024-W40,TX Irving,AM,Production,86.41,76.85999917702219,68.19029201756871,85.52970633647567,86.529249528,87.037930702,87.268056841,87.159576811,87.473615649,87.83007342,87.861599546,86.41749999999999
2024-W41,TX Irving,AM,Production,86.35,77.00830362157447,68.21699842299279,85.79960882015615,85.619787173,86.610234706,86.933474765,86.547052629,86.368649213,86.061029014,85.595732069,85.4525
2024-W42,TX Irving,AM,Production,88.31,77.141517427181,68.2896564425663,85.9933784117957,87.288254235,86.35708105,86.822212165,86.490723251,86.394631684,86.34471686,86.410958904,87.25
2024-W43,TX Irving,AM,Production,89.03,77.04732453610276,68.17059045137748,85.92405862082805,86.560713788,85.885548375,86.720714918,86.433633028,86.369682627,86.352266125,86.354056902,86.55499999999999
2024-W44,TX Irving,AM,Production,88.39,77.15781853121455,68.31557603905067,86.00006102337842,86.685082873,87.296476865,87.049130174,87.18568532,87.525910403,87.907006896,88.306010929,86.6675
2024-W45,TX Irving,AM,Production,89.67,77.11772870375673,68.28339479084356,85.95206261666989,87.501709285,87.261915823,87.444913088,87.909633896,88.41489486,88.800579497,89.034090909,87.525
2024-W46,TX Irving,AM,Production,91.31,77.08241244442299,68.28014774781185,85.88467714103412,87.991145545,87.346368715,87.631909566,88.098361955,88.400609908,88.474108366,88.390804598,88.02000000000001
